,aposta,numero_sorteado,resultado
3068,Cachorro,71,perda
3069,Cachorro,78,perda
3070,Cachorro,18,ganho
3071,Cachorro,23,perda
3072,Cachorro,17,ganho
3073,Cachorro,64,perda
3074,Cachorro,38,perda
3075,Cachorro,19,ganho
3076,Cachorro,43,perda
3077,Cachorro,41,perda
3078,Cachorro,58,perda
3079,Cachorro,41,perda
3080,Cachorro,0,perda
3081,Cachorro,93,perda
3082,Cachorro,63,perda
3083,Cachorro,77,perda
3084,Cachorro,30,perda
3085,Cachorro,84,perda
3086,Cachorro,69,perda
3087,Cachorro,21,perda
3088,Cachorro,42,perda
3089,Cachorro,0,perda
3090,Cachorro,84,perda
3091,Cachorro,65,perda
3092,Cachorro,96,perda
3093,Cachorro,35,perda
3094,Cachorro,86,perda
3095,Cachorro,27,perda
3096,Cachorro,99,perda
3097,Cachorro,49,perda
3098,Cachorro,44,perda
3099,Cachorro,54,perda
3100,Cachorro,56,perda
3101,Cachorro,96,perda
3102,Cachorro,78,perda
3103,Cachorro,99,perda
3104,Cachorro,95,perda
3105,Cachorro,91,perda
3106,Cachorro,63,perda
3107,Cachorro,44,perda
3108,Cachorro,64,perda
3109,Cachorro,2,perda
3110,Cachorro,93,perda
3111,Cachorro,10,perda
3112,Cachorro,71,perda
3113,Cachorro,61,perda
3114,Cachorro,53,perda
3115,Cachorro,16,ganho
3116,Cachorro,90,perda
3117,Cachorro,39,perda
3118,Cachorro,26,perda
3119,Cachorro,68,perda
3120,Cachorro,86,perda
3121,Cachorro,45,perda
3122,Cachorro,98,perda
3123,Cachorro,1,perda
3124,Cachorro,12,perda
3125,Cachorro,93,perda
3126,Cachorro,43,perda
3127,Cachorro,67,perda
3128,Cachorro,38,perda
3129,Cachorro,49,perda
3130,Cachorro,59,perda
3131,Cachorro,47,perda
3132,Cachorro,79,perda
3133,Cachorro,40,perda
3134,Cachorro,16,ganho
3135,Cachorro,69,perda
3136,Cachorro,25,perda
3137,Cachorro,5,perda
3138,Cachorro,53,perda
3139,Cachorro,40,perda
3140,Cachorro,56,perda
3141,Cachorro,65,perda
3142,Cachorro,24,perda
3143,Cachorro,98,perda
3144,Cachorro,71,perda
3145,Cachorro,94,perda
3146,Cachorro,63,perda
3147,Cachorro,7,perda
3148,Cachorro,83,perda
3149,Cachorro,14,perda
3150,Cachorro,91,perda
3151,Cachorro,97,perda
3152,Cachorro,44,perda
3153,Cachorro,28,perda
3154,Cachorro,89,perda
3155,Cachorro,10,perda
3156,Cachorro,3,perda
3157,Cachorro,66,perda
3158,Cachorro,87,perda
3159,Cachorro,60,perda
3160,Cachorro,69,perda
3161,Cachorro,85,perda
3162,Cachorro,61,perda
3163,Cachorro,6,perda
3164,Cachorro,80,perda
3165,Cachorro,17,ganho
3166,Cachorro,31,perda
3167,Cachorro,93,perda
3168,Cachorro,98,perda
3169,Cachorro,64,perda
3170,Cachorro,6,perda
3171,Cachorro,66,perda
3172,Cachorro,29,perda
3173,Cachorro,99,perda
3174,Cachorro,74,perda
3175,Cachorro,24,perda
3176,Cachorro,77,perda
3177,Cachorro,53,perda
3178,Cachorro,64,perda
3179,Cachorro,66,perda
3180,Cachorro,28,perda
3181,Cachorro,43,perda
3182,Cachorro,12,perda
3183,Cachorro,55,perda
3184,Cachorro,41,perda
3185,Cachorro,92,perda
3186,Cachorro,12,perda
3187,Cachorro,39,perda
3188,Cachorro,96,perda
3189,Cachorro,94,perda
3190,Cachorro,9,perda
3191,Cachorro,24,perda
3192,Cachorro,30,perda
3193,Cachorro,62,perda
3194,Cachorro,88,perda
3195,Cachorro,83,perda
3196,Cachorro,14,perda
3197,Cachorro,55,perda
3198,Cachorro,61,perda
3199,Cachorro,80,perda
3200,Cachorro,30,perda
3201,Cachorro,86,perda
3202,Cachorro,33,perda
3203,Cachorro,59,perda
3204,Cachorro,85,perda
3205,Cachorro,48,perda
3206,Cachorro,53,perda
3207,Cachorro,83,perda
3208,Cachorro,12,perda
3209,Cachorro,53,perda
3210,Cachorro,25,perda
3211,Cachorro,29,perda
3212,Cachorro,89,perda
3213,Cachorro,74,perda
3214,Cachorro,66,perda
3215,Cachorro,10,perda
3216,Cachorro,11,perda
3217,Cachorro,48,perda
3218,Cachorro,56,perda
3219,Cachorro,43,perda
3220,Cachorro,73,perda
3221,Cachorro,97,perda
3222,Cachorro,71,perda
3223,Cachorro,84,perda
3224,Cachorro,97,perda
3225,Cachorro,40,perda
3226,Cachorro,19,ganho
3227,Cachorro,85,perda
3228,Cachorro,70,perda
3229,Cachorro,39,perda
3230,Cachorro,55,perda
3231,Cachorro,7,perda
3232,Cachorro,40,perda
3233,Cachorro,27,perda
3234,Cachorro,12,perda
3235,Cachorro,33,perda
3236,Cachorro,80,perda
3237,Cachorro,31,perda
3238,Cachorro,61,perda
3239,Cachorro,6,perda
3240,Cachorro,70,perda
3241,Cachorro,73,perda
3242,Cachorro,39,perda
3243,Cachorro,22,perda
3244,Cachorro,51,perda
3245,Cachorro,84,perda
3246,Cachorro,61,perda
3247,Cachorro,88,perda
3248,Cachorro,5,perda
3249,Cachorro,1,perda
3250,Cachorro,40,perda
3251,Cachorro,11,perda
3252,Cachorro,94,perda
3253,Cachorro,20,perda
3254,Cachorro,81,perda
3255,Cachorro,62,perda
3256,Cachorro,15,perda
3257,Cachorro,68,perda
3258,Cachorro,99,perda
3259,Cachorro,96,perda
3260,Cachorro,35,perda
3261,Cachorro,49,perda
3262,Cachorro,74,perda
3263,Cachorro,64,perda
3264,Cachorro,21,perda
3265,Cachorro,85,perda
3266,Cachorro,88,perda
3267,Cachorro,73,perda
3268,Cachorro,93,perda
3269,Cachorro,26,perda
3270,Cachorro,22,perda
3271,Cachorro,42,perda
3272,Cachorro,37,perda
3273,Cachorro,24,perda
3274,Cachorro,3,perda
3275,Cachorro,89,perda
3276,Cachorro,56,perda
3277,Cachorro,28,perda
3278,Cachorro,34,perda
3279,Cachorro,89,perda
3280,Cachorro,93,perda
3281,Cachorro,76,perda
3282,Cachorro,27,perda
3283,Cachorro,39,perda
3284,Cachorro,13,perda
3285,Cachorro,81,perda
3286,Cachorro,25,perda
3287,Cachorro,21,perda
3288,Cachorro,65,perda
3289,Cachorro,29,perda
3290,Cachorro,53,perda
3291,Cachorro,49,perda
3292,Cachorro,94,perda
3293,Cachorro,98,perda
3294,Cachorro,17,ganho
3295,Cachorro,45,perda
3296,Cachorro,24,perda
3297,Cachorro,87,perda
3298,Cachorro,53,perda
3299,Cachorro,67,perda
3300,Cachorro,63,perda
3301,Cachorro,88,perda
3302,Cachorro,3,perda
3303,Cachorro,33,perda
3304,Cachorro,1,perda
3305,Cachorro,32,perda
3306,Cachorro,15,perda
3307,Cachorro,64,perda
3308,Cachorro,73,perda
3309,Cachorro,85,perda
3310,Cachorro,78,perda
3311,Cachorro,52,perda
3312,Cachorro,91,perda
3313,Cachorro,43,perda
3314,Cachorro,68,perda
3315,Cachorro,56,perda
3316,Cachorro,22,perda
3317,Cachorro,64,perda
3318,Cachorro,73,perda
3319,Cachorro,96,perda
3320,Cachorro,19,ganho
3321,Cachorro,73,perda
3322,Cachorro,52,perda
3323,Cachorro,16,ganho
3324,Cachorro,20,perda
3325,Cachorro,60,perda
3326,Cachorro,23,perda
3327,Cachorro,60,perda
3328,Cachorro,71,perda
3329,Cachorro,54,perda
3330,Cachorro,35,perda
3331,Cachorro,43,perda
3332,Cachorro,97,perda
3333,Cachorro,95,perda
3334,Cachorro,99,perda
3335,Cachorro,19,ganho
3336,Cachorro,76,perda
3337,Cachorro,15,perda
3338,Cachorro,16,ganho
3339,Cachorro,11,perda
3340,Cachorro,7,perda
3341,Cachorro,48,perda
3342,Cachorro,66,perda
3343,Cachorro,19,ganho
3344,Cachorro,89,perda
3345,Cachorro,10,perda
3346,Cachorro,53,perda
3347,Cachorro,85,perda
3348,Cachorro,73,perda
3349,Cachorro,80,perda
3350,Cachorro,70,perda
3351,Cachorro,88,perda
3352,Cachorro,1,perda
3353,Cachorro,7,perda
3354,Cachorro,30,perda
3355,Cachorro,56,perda
3356,Cachorro,26,perda
3357,Cachorro,91,perda
3358,Cachorro,13,perda
3359,Cachorro,86,perda
3360,Cachorro,24,perda
3361,Cachorro,28,perda
3362,Cachorro,20,perda
3363,Cachorro,75,perda
3364,Cachorro,88,perda
3365,Cachorro,87,perda
3366,Cachorro,63,perda
3367,Cachorro,7,perda
3368,Cachorro,57,perda
3369,Cachorro,57,perda
3370,Cachorro,63,perda
3371,Cachorro,79,perda
3372,Cachorro,4,perda
3373,Cachorro,88,perda
3374,Cachorro,15,perda
3375,Cachorro,82,perda
3376,Cachorro,39,perda
3377,Cachorro,9,perda
3378,Cachorro,43,perda
3379,Cachorro,50,perda
3380,Cachorro,52,perda
3381,Cachorro,72,perda
3382,Cachorro,42,perda
3383,Cachorro,96,perda
3384,Cachorro,30,perda
3385,Cachorro,68,perda
3386,Cachorro,46,perda
3387,Cachorro,84,perda
3388,Cachorro,74,perda
3389,Cachorro,60,perda
3390,Cachorro,32,perda
3391,Cachorro,23,perda
3392,Cachorro,64,perda
3393,Cachorro,22,perda
3394,Cachorro,41,perda
3395,Cachorro,20,perda
3396,Cachorro,57,perda
3397,Cachorro,20,perda
3398,Cachorro,30,perda
3399,Cachorro,79,perda
3400,Cachorro,61,perda
3401,Cachorro,95,perda
3402,Cachorro,23,perda
3403,Cachorro,33,perda
3404,Cachorro,54,perda
3405,Cachorro,69,perda
3406,Cachorro,46,perda
3407,Cachorro,57,perda
3408,Cachorro,49,perda
3409,Cachorro,13,perda
3410,Cachorro,2,perda
3411,Cachorro,24,perda
3412,Cachorro,29,perda
3413,Cachorro,96,perda
3414,Cachorro,68,perda
3415,Cachorro,33,perda
3416,Cachorro,35,perda
3417,Cachorro,98,perda
3418,Cachorro,47,perda
3419,Cachorro,28,perda
3420,Cachorro,54,perda
3421,Cachorro,48,perda
3422,Cachorro,88,perda
3423,Cachorro,29,perda
3424,Cachorro,67,perda
3425,Cachorro,46,perda
3426,Cachorro,71,perda
3427,Cachorro,59,perda
3428,Cachorro,62,perda
3429,Cachorro,34,perda
3430,Cachorro,14,perda
3431,Cachorro,96,perda
3432,Cachorro,69,perda
3433,Cachorro,82,perda
3434,Cachorro,76,perda
3435,Cachorro,78,perda
3436,Cachorro,87,perda
3437,Cachorro,50,perda
3438,Cachorro,73,perda
3439,Cachorro,13,perda
3440,Cachorro,45,perda
3441,Cachorro,64,perda
3442,Cachorro,27,perda
3443,Cachorro,60,perda
3444,Cachorro,55,perda
3445,Cachorro,34,perda
3446,Cachorro,67,perda
3447,Cachorro,44,perda
3448,Cachorro,49,perda
3449,Cachorro,36,perda
3450,Cachorro,97,perda
3451,Cachorro,33,perda
3452,Cachorro,65,perda
3453,Cachorro,53,perda
3454,Cachorro,20,perda
3455,Cachorro,50,perda
3456,Cachorro,42,perda
3457,Cachorro,12,perda
3458,Cachorro,93,perda
3459,Cachorro,30,perda
3460,Cachorro,43,perda
3461,Cachorro,0,perda
3462,Cachorro,53,perda
3463,Cachorro,94,perda
3464,Cachorro,65,perda
3465,Cachorro,32,perda
3466,Cachorro,56,perda
3467,Cachorro,54,perda
3468,Cachorro,16,ganho
3469,Cachorro,92,perda
3470,Cachorro,54,perda
3471,Cachorro,37,perda
3472,Cachorro,6,perda
3473,Cachorro,19,ganho
3474,Cachorro,32,perda
3475,Cachorro,25,perda
3476,Cachorro,18,ganho
3477,Cachorro,63,perda
3478,Cachorro,49,perda
3479,Cachorro,8,perda
3480,Cachorro,69,perda
3481,Cachorro,52,perda
3482,Cachorro,58,perda
3483,Cachorro,62,perda
3484,Cachorro,41,perda
3485,Cachorro,5,perda
3486,Cachorro,25,perda
3487,Cachorro,34,perda
3488,Cachorro,60,perda
3489,Cachorro,81,perda
3490,Cachorro,75,perda
3491,Cachorro,14,perda
3492,Cachorro,99,perda
3493,Cachorro,94,perda
3494,Cachorro,65,perda
3495,Cachorro,85,perda
3496,Cachorro,17,ganho
3497,Cachorro,99,perda
3498,Cachorro,36,perda
3499,Cachorro,42,perda
3500,Cachorro,6,perda
3501,Cachorro,94,perda
3502,Cachorro,11,perda
3503,Cachorro,59,perda
3504,Cachorro,12,perda
3505,Cachorro,5,perda
3506,Cachorro,96,perda
3507,Cachorro,84,perda
3508,Cachorro,84,perda
3509,Cachorro,63,perda
3510,Cachorro,42,perda
3511,Cachorro,35,perda
3512,Cachorro,68,perda
3513,Cachorro,1,perda
3514,Cachorro,6,perda
3515,Cachorro,29,perda
3516,Cachorro,58,perda
3517,Cachorro,56,perda
3518,Cachorro,86,perda
3519,Cachorro,70,perda
3520,Cachorro,62,perda
3521,Cachorro,0,perda
3522,Cachorro,77,perda
3523,Cachorro,88,perda
3524,Cachorro,24,perda
3525,Cachorro,82,perda
3526,Cachorro,88,perda
3527,Cachorro,67,perda
3528,Cachorro,39,perda
3529,Cachorro,10,perda
3530,Cachorro,74,perda
3531,Cachorro,68,perda
3532,Cachorro,23,perda
3533,Cachorro,85,perda
3534,Cachorro,70,perda
3535,Cachorro,70,perda
3536,Cachorro,27,perda
3537,Cachorro,27,perda
3538,Cachorro,18,ganho
3539,Cachorro,55,perda
3540,Cachorro,63,perda
3541,Cachorro,92,perda
3542,Cachorro,26,perda
3543,Cachorro,45,perda
3544,Cachorro,81,perda
3545,Cachorro,9,perda
3546,Cachorro,37,perda
3547,Cachorro,62,perda
3548,Cachorro,89,perda
3549,Cachorro,80,perda
3550,Cachorro,59,perda
3551,Cachorro,2,perda
3552,Cachorro,27,perda
3553,Cachorro,22,perda
3554,Cachorro,73,perda
3555,Cachorro,55,perda
3556,Cachorro,80,perda
3557,Cachorro,58,perda
3558,Cachorro,14,perda
3559,Cachorro,42,perda
3560,Cachorro,17,ganho
3561,Cachorro,8,perda
3562,Cachorro,61,perda
3563,Cachorro,11,perda
3564,Cachorro,39,perda
3565,Cachorro,10,perda
3566,Cachorro,22,perda
3567,Cachorro,6,perda
3568,Cachorro,97,perda
3569,Cachorro,24,perda
3570,Cachorro,10,perda
3571,Cachorro,36,perda
3572,Cachorro,93,perda
3573,Cachorro,11,perda
3574,Cachorro,24,perda
3575,Cachorro,94,perda
3576,Cachorro,26,perda
3577,Cachorro,79,perda
3578,Cachorro,59,perda
3579,Cachorro,52,perda
3580,Cachorro,9,perda
3581,Cachorro,0,perda
3582,Cachorro,7,perda
3583,Cachorro,17,ganho
3584,Cachorro,98,perda
3585,Cachorro,28,perda
3586,Cachorro,8,perda
3587,Cachorro,28,perda
3588,Cachorro,96,perda
3589,Cachorro,35,perda
3590,Cachorro,18,ganho
3591,Cachorro,13,perda
3592,Cachorro,86,perda
3593,Cachorro,82,perda
3594,Cachorro,10,perda
3595,Cachorro,14,perda
3596,Cachorro,33,perda
3597,Cachorro,88,perda
3598,Cachorro,39,perda
3599,Cachorro,71,perda
3600,Cachorro,4,perda
3601,Cachorro,54,perda
3602,Cachorro,35,perda
3603,Cachorro,87,perda
3604,Cachorro,64,perda
3605,Cachorro,73,perda
3606,Cachorro,83,perda
3607,Cachorro,4,perda
3608,Cachorro,37,perda
3609,Cachorro,26,perda
3610,Cachorro,51,perda
3611,Cachorro,84,perda
3612,Cachorro,64,perda
3613,Cachorro,57,perda
3614,Cachorro,22,perda
3615,Cachorro,50,perda
3616,Cachorro,57,perda
3617,Cachorro,17,ganho
3618,Cachorro,83,perda
3619,Cachorro,17,ganho
3620,Cachorro,12,perda
3621,Cachorro,61,perda
3622,Cachorro,51,perda
3623,Cachorro,62,perda
3624,Cachorro,10,perda
3625,Cachorro,62,perda
3626,Cachorro,17,ganho
3627,Cachorro,86,perda
3628,Cachorro,69,perda
3629,Cachorro,20,perda
3630,Cachorro,63,perda
3631,Cachorro,16,ganho
3632,Cachorro,68,perda
3633,Cachorro,35,perda
3634,Cachorro,40,perda
3635,Cachorro,15,perda
3636,Cachorro,72,perda
3637,Cachorro,76,perda
3638,Cachorro,85,perda
3639,Cachorro,96,perda
3640,Cachorro,64,perda
3641,Cachorro,45,perda
3642,Cachorro,84,perda
3643,Cachorro,12,perda
3644,Cachorro,27,perda
3645,Cachorro,77,perda
3646,Cachorro,91,perda
3647,Cachorro,26,perda
3648,Cachorro,51,perda
3649,Cachorro,82,perda
3650,Cachorro,6,perda
3651,Cachorro,13,perda
3652,Cachorro,36,perda
3653,Cachorro,66,perda
3654,Cachorro,87,perda
3655,Cachorro,35,perda
3656,Cachorro,1,perda
3657,Cachorro,55,perda
3658,Cachorro,22,perda
3659,Cachorro,65,perda
3660,Cachorro,33,perda
3661,Cachorro,27,perda
3662,Cachorro,66,perda
3663,Cachorro,36,perda
3664,Cachorro,46,perda
3665,Cachorro,25,perda
3666,Cachorro,19,ganho
3667,Cachorro,1,perda
3668,Cachorro,84,perda
3669,Cachorro,34,perda
3670,Cachorro,72,perda
3671,Cachorro,86,perda
3672,Cachorro,44,perda
3673,Cachorro,71,perda
3674,Cachorro,31,perda
3675,Cachorro,86,perda
3676,Cachorro,84,perda
3677,Cachorro,35,perda
3678,Cachorro,41,perda
3679,Cachorro,88,perda
3680,Cachorro,71,perda
3681,Cachorro,68,perda
3682,Cachorro,63,perda
3683,Cachorro,40,perda
3684,Cachorro,50,perda
3685,Cachorro,90,perda
3686,Cachorro,41,perda
3687,Cachorro,61,perda
3688,Cachorro,79,perda
3689,Cachorro,59,perda
3690,Cachorro,25,perda
3691,Cachorro,96,perda
3692,Cachorro,46,perda
3693,Cachorro,20,perda
3694,Cachorro,45,perda
3695,Cachorro,59,perda
3696,Cachorro,71,perda
3697,Cachorro,27,perda
3698,Cachorro,95,perda
3699,Cachorro,90,perda
3700,Cachorro,1,perda
3701,Cachorro,68,perda
3702,Cachorro,20,perda
3703,Cachorro,93,perda
3704,Cachorro,60,perda
3705,Cachorro,59,perda
3706,Cachorro,61,perda
3707,Cachorro,39,perda
3708,Cachorro,40,perda
3709,Cachorro,20,perda
3710,Cachorro,34,perda
3711,Cachorro,74,perda
3712,Cachorro,35,perda
3713,Cachorro,74,perda
3714,Cachorro,41,perda
3715,Cachorro,7,perda
3716,Cachorro,43,perda
3717,Cachorro,88,perda
3718,Cachorro,40,perda
3719,Cachorro,35,perda
3720,Cachorro,38,perda
3721,Cachorro,92,perda
3722,Cachorro,69,perda
3723,Cachorro,7,perda
3724,Cachorro,6,perda
3725,Cachorro,7,perda
3726,Cachorro,6,perda
3727,Cachorro,32,perda
3728,Cachorro,12,perda
3729,Cachorro,41,perda
3730,Cachorro,42,perda
3731,Cachorro,41,perda
3732,Cachorro,26,perda
3733,Cachorro,18,ganho
3734,Cachorro,76,perda
3735,Cachorro,97,perda
3736,Cachorro,60,perda
3737,Cachorro,34,perda
3738,Cachorro,13,perda
3739,Cachorro,89,perda
3740,Cachorro,30,perda
3741,Cachorro,18,ganho
3742,Cachorro,36,perda
3743,Cachorro,66,perda
3744,Cachorro,25,perda
3745,Cachorro,94,perda
3746,Cachorro,94,perda
3747,Cachorro,24,perda
3748,Cachorro,6,perda
3749,Cachorro,50,perda
3750,Cachorro,2,perda
3751,Cachorro,46,perda
3752,Cachorro,79,perda
3753,Cachorro,77,perda
3754,Cachorro,51,perda
3755,Cachorro,45,perda
3756,Cachorro,32,perda
3757,Cachorro,90,perda
3758,Cachorro,66,perda
3759,Cachorro,77,perda
3760,Cachorro,43,perda
3761,Cachorro,5,perda
3762,Cachorro,71,perda
3763,Cachorro,55,perda
3764,Cachorro,14,perda
3765,Cachorro,78,perda
3766,Cachorro,28,perda
3767,Cachorro,9,perda
3768,Cachorro,15,perda
3769,Cachorro,54,perda
3770,Cachorro,27,perda
3771,Cachorro,27,perda
3772,Cachorro,28,perda
3773,Cachorro,21,perda
3774,Cachorro,50,perda
3775,Cachorro,30,perda
3776,Cachorro,27,perda
3777,Cachorro,40,perda
3778,Cachorro,68,perda
3779,Cachorro,76,perda
3780,Cachorro,14,perda
3781,Cachorro,49,perda
3782,Cachorro,40,perda
3783,Cachorro,97,perda
3784,Cachorro,50,perda
3785,Cachorro,30,perda
3786,Cachorro,41,perda
3787,Cachorro,19,ganho
3788,Cachorro,48,perda
3789,Cachorro,20,perda
3790,Cachorro,76,perda
3791,Cachorro,90,perda
3792,Cachorro,85,perda
3793,Cachorro,38,perda
3794,Cachorro,28,perda
3795,Cachorro,20,perda
3796,Cachorro,89,perda
3797,Cachorro,2,perda
3798,Cachorro,36,perda
3799,Cachorro,59,perda
3800,Cachorro,61,perda
3801,Cachorro,79,perda
3802,Cachorro,48,perda
3803,Cachorro,21,perda
3804,Cachorro,3,perda
3805,Cachorro,66,perda
3806,Cachorro,27,perda
3807,Cachorro,87,perda
3808,Cachorro,82,perda
3809,Cachorro,4,perda
3810,Cachorro,12,perda
3811,Cachorro,83,perda
3812,Cachorro,33,perda
3813,Cachorro,5,perda
3814,Cachorro,37,perda
3815,Cachorro,33,perda
3816,Cachorro,32,perda
3817,Cachorro,72,perda
3818,Cachorro,57,perda
3819,Cachorro,59,perda
3820,Cachorro,31,perda
3821,Cachorro,75,perda
3822,Cachorro,27,perda
3823,Cachorro,81,perda
3824,Cachorro,26,perda
3825,Cachorro,65,perda
3826,Cachorro,9,perda
3827,Cachorro,53,perda
3828,Cachorro,17,ganho
3829,Cachorro,80,perda
3830,Cachorro,1,perda
3831,Cachorro,88,perda
3832,Cachorro,59,perda
3833,Cachorro,91,perda
3834,Cachorro,54,perda
3835,Cachorro,49,perda
3836,Cachorro,30,perda
3837,Cachorro,83,perda
3838,Cachorro,55,perda
3839,Cachorro,88,perda
3840,Cachorro,58,perda
3841,Cachorro,33,perda
3842,Cachorro,89,perda
3843,Cachorro,33,perda
3844,Cachorro,8,perda
3845,Cachorro,37,perda
3846,Cachorro,14,perda
3847,Cachorro,21,perda
3848,Cachorro,92,perda
3849,Cachorro,21,perda
3850,Cachorro,50,perda
3851,Cachorro,97,perda
3852,Cachorro,76,perda
3853,Cachorro,68,perda
3854,Cachorro,94,perda
3855,Cachorro,48,perda
3856,Cachorro,72,perda
3857,Cachorro,38,perda
3858,Cachorro,17,ganho
3859,Cachorro,57,perda
3860,Cachorro,69,perda
3861,Cachorro,10,perda
3862,Cachorro,99,perda
3863,Cachorro,32,perda
3864,Cachorro,88,perda
3865,Cachorro,56,perda
3866,Cachorro,79,perda
3867,Cachorro,28,perda
3868,Cachorro,86,perda
3869,Cachorro,61,perda
3870,Cachorro,94,perda
3871,Cachorro,15,perda
3872,Cachorro,39,perda
3873,Cachorro,41,perda
3874,Cachorro,39,perda
3875,Cachorro,27,perda
3876,Cachorro,80,perda
3877,Cachorro,75,perda
3878,Cachorro,66,perda
3879,Cachorro,16,ganho
3880,Cachorro,53,perda
3881,Cachorro,41,perda
3882,Cachorro,5,perda
3883,Cachorro,9,perda
3884,Cachorro,73,perda
3885,Cachorro,6,perda
3886,Cachorro,56,perda
3887,Cachorro,31,perda
3888,Cachorro,48,perda
3889,Cachorro,29,perda
3890,Cachorro,8,perda
3891,Cachorro,98,perda
3892,Cachorro,36,perda
3893,Cachorro,99,perda
3894,Cachorro,74,perda
3895,Cachorro,35,perda
3896,Cachorro,93,perda
3897,Cachorro,35,perda
3898,Cachorro,69,perda
3899,Cachorro,87,perda
3900,Cachorro,99,perda
3901,Cachorro,13,perda
3902,Cachorro,98,perda
3903,Cachorro,77,perda
3904,Cachorro,99,perda
3905,Cachorro,65,perda
3906,Cachorro,44,perda
3907,Cachorro,92,perda
3908,Cachorro,71,perda
3909,Cachorro,62,perda
3910,Cachorro,79,perda
3911,Cachorro,62,perda
3912,Cachorro,61,perda
3913,Cachorro,31,perda
3914,Cachorro,71,perda
3915,Cachorro,31,perda
3916,Cachorro,93,perda
3917,Cachorro,20,perda
3918,Cachorro,7,perda
3919,Cachorro,19,ganho
3920,Cachorro,65,perda
3921,Cachorro,1,perda
3922,Cachorro,46,perda
3923,Cachorro,22,perda
3924,Cachorro,9,perda
3925,Cachorro,21,perda
3926,Cachorro,67,perda
3927,Cachorro,68,perda
3928,Cachorro,28,perda
3929,Cachorro,85,perda
3930,Cachorro,32,perda
3931,Cachorro,45,perda
3932,Cachorro,9,perda
3933,Cachorro,80,perda
3934,Cachorro,8,perda
3935,Cachorro,91,perda
3936,Cachorro,39,perda
3937,Cachorro,79,perda
3938,Cachorro,22,perda
3939,Cachorro,14,perda
3940,Cachorro,85,perda
3941,Cachorro,69,perda
3942,Cachorro,2,perda
3943,Cachorro,76,perda
3944,Cachorro,66,perda
3945,Cachorro,9,perda
3946,Cachorro,38,perda
3947,Cachorro,69,perda
3948,Cachorro,30,perda
3949,Cachorro,4,perda
3950,Cachorro,8,perda
3951,Cachorro,68,perda
3952,Cachorro,74,perda
3953,Cachorro,58,perda
3954,Cachorro,8,perda
3955,Cachorro,34,perda
3956,Cachorro,96,perda
3957,Cachorro,96,perda
3958,Cachorro,93,perda
3959,Cachorro,58,perda
3960,Cachorro,42,perda
3961,Cachorro,51,perda
3962,Cachorro,99,perda
3963,Cachorro,21,perda
3964,Cachorro,40,perda
3965,Cachorro,4,perda
3966,Cachorro,65,perda
3967,Cachorro,17,ganho
3968,Cachorro,87,perda
3969,Cachorro,86,perda
3970,Cachorro,25,perda
3971,Cachorro,3,perda
3972,Cachorro,72,perda
3973,Cachorro,40,perda
3974,Cachorro,11,perda
3975,Cachorro,57,perda
3976,Cachorro,13,perda
3977,Cachorro,61,perda
3978,Cachorro,98,perda
3979,Cachorro,65,perda
3980,Cachorro,70,perda
3981,Cachorro,71,perda
3982,Cachorro,79,perda
3983,Cachorro,57,perda
3984,Cachorro,62,perda
3985,Cachorro,94,perda
3986,Cachorro,50,perda
3987,Cachorro,36,perda
3988,Cachorro,64,perda
3989,Cachorro,83,perda
3990,Cachorro,48,perda
3991,Cachorro,46,perda
3992,Cachorro,99,perda
3993,Cachorro,18,ganho
3994,Cachorro,19,ganho
3995,Cachorro,24,perda
3996,Cachorro,43,perda
3997,Cachorro,62,perda
3998,Cachorro,10,perda
3999,Cachorro,2,perda
4000,Cachorro,72,perda
4001,Cachorro,30,perda
4002,Cachorro,42,perda
4003,Cachorro,22,perda
4004,Cachorro,72,perda
4005,Cachorro,82,perda
4006,Cachorro,30,perda
4007,Cachorro,55,perda
4008,Cachorro,31,perda
4009,Cachorro,24,perda
4010,Cachorro,7,perda
4011,Cachorro,4,perda
4012,Cachorro,15,perda
4013,Cachorro,78,perda
4014,Cachorro,27,perda
4015,Cachorro,93,perda
4016,Cachorro,97,perda
4017,Cachorro,94,perda
4018,Cachorro,45,perda
4019,Cachorro,67,perda
4020,Cachorro,69,perda
4021,Cachorro,25,perda
4022,Cachorro,88,perda
4023,Cachorro,29,perda
4024,Cachorro,19,ganho
4025,Cachorro,34,perda
4026,Cachorro,36,perda
4027,Cachorro,96,perda
4028,Cachorro,50,perda
4029,Cachorro,0,perda
4030,Cachorro,85,perda
4031,Cachorro,30,perda
4032,Cachorro,44,perda
4033,Cachorro,18,ganho
4034,Cachorro,8,perda
4035,Cachorro,95,perda
4036,Cachorro,40,perda
4037,Cachorro,67,perda
